id,name,latitude,longitude,category_stars
5667,YourHouse Roses,39.81041982,3.110902036,4
5668,Apartamentos DIANA,39.84821724,3.128355883,4
5671,Lord Jim Pinewalk Apartment,39.91286344,3.098389293,3
5672,Apartamento Anamsa,39.88661575,3.075154285,4
5682,YourHouse Son Sant Joan,39.69892663,2.796914759,2
5697,Villa Magdalena Pequeña,39.7086059,3.432449998,3
5698,Villa Magdalena Grande,39.71191726,3.455712822,3
5704,Villa Ariel ID:,39.83444827,3.110812511,2
5705,Casa Catalina,39.75374873,3.151277831,1
5731,Angelo,39.76165475,3.136844266,4
5734,Voramar 2f,39.86852855,3.06706681,3
5735,Voramar 2g,39.87202595,3.068358949,2
5736,Voramar 2h,39.87050917,3.067798563,1
5738,Villa Teulera,39.57535961,2.610434409,2
5756,Ginesta,39.81186806,3.107290074,1
5765,Apartment La Bugambilia,39.87610469,3.070741405,4
5768,Es Blanquer De Na Fani,39.6879689,2.846921431,3
5773,Villa Can Benet de sa Cubana,39.57031599,2.507152852,3
5778,Pinos Altos,39.90974441,3.05106929,5
5780,Apartamento Buganvilia sea,39.8022847,3.10607122,4
5781,Villa Can Tabou with pool in Mallorca,39.77076983,2.950839217,4
5786,Es Mestral,39.88196321,3.074286389,1
5787,Port Pollensa,39.91309147,3.096690379,3
5788,Port Pollensa,39.91193189,3.095573003,4
5790,Ponent,39.42781684,3.253132923,3
5795,Beach Houses Playa de Muro,39.79884415,3.106564265,5
5818,Pinos Altos,39.89548976,3.04748461,2
5819,Pinos Altos,39.90729971,3.050444601,4
5820,Pinos Altos,39.91311746,3.05192949,3
5824,Pinos Altos,39.91094631,3.051392925,3
5825,Pinos Altos,39.89453487,3.047251913,2
5844,Antonias Private Guest Home,39.64731308,2.806410089,1
5848,YourHouse Binifat,39.55592534,2.390930634,4
5880,Villa LAS ENCINAS-en el pueblo de Esporles- Mallorca,39.66370721,2.618596588,2
5882,YourHouse Es Cardinal,39.76610763,3.144778115,1
5884,YourHouse Els Niguls,39.70781863,2.875490671,4
5888,NEW 2020 - Villa Es Clot,39.86056943,3.127050884,4
5891,Cozy Apartment with terrace in Port Alcudia,39.83472581,3.114723311,5
5893,YourHouse Estel,39.80470886,3.108095588,3
5902,Bonanza,39.33842043,2.995606902,2
5911,Finca XIBIU,39.75688775,2.890009307,1
5918,Oro Del Mar Bloque D Bajos,39.65672345,3.40667307,4
5920,Oro Del Mar Bloque D 2º,39.65565111,3.429180856,3
5921,Luxury Sea View Apartment,39.87777468,3.071286735,2
5922,Magnific Sea Views Apartment in the Beach,39.88759108,3.074830775,4
5925,Son Vivot -Doble con salon,39.73373506,2.967690295,4
5928,Villa Lugar Volta,39.483716,3.149648217,2
5935,Apartamento Carole,39.8493032,3.131121738,2
5942,Finca SON RUBI,39.73488069,2.917288072,2
5944,Mercuri,39.84375443,3.125229303,4
5945,Voramar 2g,39.88343032,3.072646467,2
5946,Apartment VORAMAR 2F,39.88038411,3.071455041,3
5949,Apartamento Maritim,39.70973485,3.454884604,1
5959,Las Palmeras,39.60522125,3.35253848,3
5972,Carabela Chic,39.84258459,3.130905902,5
5973,Apartment VORAMAR 2H,39.867282,3.066606265,1
5979,Apartment Victoria - 200m from the beach,39.81935078,3.105387629,3
5980,Apartment XIPRER,39.88944121,3.075297992,3
5989,Sa Vinyeta,39.68947236,2.833114639,3
5991,Villa Front a Far - Portocolom,39.43606906,3.240198324,3
6007,Petit Caimari - Turismo de interior,39.76600058,2.906185453,3
6035,Pdm Ca'n Nofre,39.79249065,3.116890658,4
6041,Olympo,39.8891789,3.076094713,4
6048,Apartment Vora Mar,39.91196473,3.089864587,2
6060,Bugamvilia,39.89322966,3.073360406,4
6063,YourHouse La Sirena,39.74431174,3.284636502,2
6064,YourHouse Ca Na Xisca,39.75700161,3.126558592,3
6067,LA SORT de Can Berenguer Villa en Pollensa,39.87679082,3.020757219,3
6076,Sa Posada,39.49573916,2.896980416,4
6085,Gemelos,39.81053074,3.107449735,4
6108,'can ventet' first line beach,39.88524762,3.074094725,2
6109,'can siquier ' pine walk puerto pollensa,39.89548351,3.07911138,2
6131,Drac Blanc 1,39.71176921,3.415949914,3
6135,Can Cantino casa Santa Margalida,39.69386652,3.097023342,4
6159,Casa XAVIER Can Picafort,39.75680125,3.135658647,1
6160,MIQUEL Can Picafort,39.75630824,3.144367262,3
6220,Beach Villa Silver,39.88373832,3.074699406,4
6222,Villa Beach Carbo,39.90442812,3.056920637,5
6230,Villa Mosson,39.88029476,3.056912718,3
6244,Villa Plana den Rull,39.87232398,3.008255059,1
6256,Villa Casa Antonia,39.91458255,3.093377704,4
6327,Son Niu Vell-La Hermossa,39.70234382,2.645401497,2
6358,Olive Beach Apartamentos,39.84125567,3.123173241,2
6370,Can Ferrereta,39.37899595,3.116438637,4
6409,INNER Hotel Rupit,39.39515179,3.211587033,3
6410,Nivia Born Boutique Hotel,39.57587806,2.673122613,4
6411,Sofia Alcudia Beach,39.83659656,3.121658015,4
6412,Can Rubi Apartments,39.57307365,2.661176154,1
6413,Samaritana Suites,39.57620046,2.679791542,4
6414,The Boc Suites,39.58477958,2.678396503,4
